cctvid,관측소_거리,버스정류장_이용객수,지하철역_지표,학교_거리,처리시설_개수,CAI
37545.0,2932.62726071155,11.0,221.22370150618028,0.0020320041183863,0.0,60.1898285745614
19033.0,7072.27903541885,38.0,105.69511686998528,0.0005188450229282,0.0,61.86194814372806
8688.0,3941.94653770179,966.0,3271.9224915061045,0.0027910996003674,0.0,61.52410856798245
14019.0,9332.97081744877,1273.4,3243.154338838025,0.0043563365191903,1.0,60.91081543421053
24250.0,1033.62428533392,54.0,1562.5882207405243,0.0034120647038749204,0.0,60.05321109429824
23879.0,6374.00068892267,6.0,139.89005168089344,0.0003939257786216,0.0,58.34826436842105
35389.0,3896.71122595749,481.0,723.6224153338153,0.0047138173279434,0.0,58.4792319122807
24101.0,797.908847764357,3.0,378.4116133824564,0.0052520716540357,0.0,59.37577610087719
27975.0,2685.92308018155,4.0,10780.432820184376,0.0057237516042208,0.8,58.158656934210526
15290.0,5823.26177685629,1849.0,1113.7636839970216,0.0087256670395648,0.0,59.23637045614036
26837.0,2399.93774087679,597.0,6252.75241954227,0.0009745676281235,1.0,58.61617283552632
24093.0,1533.71872533274,11.0,208.9324625277668,0.0011060348829849,0.0,58.361945254385965
18445.0,6440.43904027342,18.0,578.7157838269408,0.0011736354409618201,0.0,59.497764932017546
18736.0,934.894656482566,780.0,619.826913926454,0.0013207951708008,0.0,58.83298891666667
13015.0,5278.20496817998,1563.0,2211.310928287416,0.0015873238946222,0.0,58.55196048464912
38739.0,12140.3668415493,1.0,236.71416841595007,0.0014642283807165,0.0,59.74207656798246
32355.0,6491.02357151994,16.0,3377.727758040314,0.0011208820470692,0.0,61.461960771929824
12740.0,8165.58129599291,1541.0,616.4971944726481,0.004708876101445,0.0,60.39523668201754
6810.0,8659.97594473326,1319.0,1579.5899335174488,0.0016181392245059,0.0,61.00120807675439
8756.0,3885.91420501643,1327.0,1087.6276804196536,0.0051988925289797,0.0,59.96564379605263
20829.0,5984.53217037562,812.0,12653.794143528195,0.0013970262880762,0.0,58.3705043508772
9371.0,9835.67126626956,552.0,8571.673796205707,0.0026240449380077,0.4,58.10004713157895
36082.0,2380.37280555908,0.0,2083.5102459816867,0.0004942104783102,0.0,58.11720228947369
1764.0,1537.5012196407,155.0,12734.835425577863,0.0025361895750004,0.4,57.60251864692982
10743.0,8259.96072725409,808.6,7206.3757873851955,0.0031581214546387,0.0,56.47174747368421
4194.0,3311.50150603353,595.0,6796.408384606306,0.0041293584966311,0.0,56.33169526535088
32602.0,3189.68934275918,6.0,1805.596998366331,0.0015046263308506,1.0,58.06273986403509
35104.0,6062.67186046934,0.0,230.76018061349777,0.0007205090430407,0.0,58.45509199780702
18980.0,9778.89547215173,0.0,77.052524262322,0.0003953107531259,0.0,60.28626315350877
33681.0,8854.73190720224,0.0,105.00514229942138,0.0003692745493765669,0.0,60.51226372587719
33383.0,5709.23265121483,3.0,77.052524262322,0.0004093981049719,0.0,59.2896863245614
24604.0,1104.1997226291,107.0,4984.285849386155,0.0027031217587083,1.0,59.50583456578947
19265.0,1585.25672880644,1515.0,9965.599753671979,0.003229840051038,0.6,58.2842403881579
30535.0,7047.76961168163,850.0,546.6212078273172,0.0017961575113303,0.0,59.04388674342105
12523.0,8595.38223820811,765.0,8969.031933651317,0.0026047289779222,0.0,59.51590127192983
12052.0,8415.73932375282,572.6,2057.3668953754313,0.0022144665527121,0.0,59.52217757017544
22247.0,10922.0134011742,13.0,4299.148275505095,0.0034745336188748,0.0,60.11739400219298
34922.0,2317.67573283019,4.0,1720.265725597818,0.0011685475880861,0.0,60.11952432017543
33350.0,12530.164851370677,0.0,80.35981839790628,0.0003692745493765669,0.0,59.18876717105263
15131.0,5606.30509669252,67.0,6833.436629778565,0.0032157659571349,0.0,59.913345322368414
5344.0,773.4280594104748,68.0,3908.404477516798,0.0026399721493605,0.0,60.02206256798247
31603.0,3478.36537246498,151.0,2785.096742785554,0.003997882199241,0.0,61.16063774342106
5184.0,1532.26972402898,1102.0,1261.4903055633945,0.008168282654097,0.0,61.86194814372806
10354.0,10185.765290717,1898.0,3923.3029412440624,0.0046634177465716,0.0,60.486249131578944
4851.0,3785.82682579886,22.0,1716.7207290970605,0.0049881485384434,0.0,60.38273416008772
27062.0,3193.46230427625,1079.0,10357.511350574063,0.0041087847904783,0.0,59.552195228070175
21830.0,5318.77285326056,0.0,109.22159964679092,0.0003692745493765669,0.0,59.445831379385965
27162.0,3619.23557693462,466.0,4908.9646501883,0.0072345006964713,1.0,59.52739144956139
24546.0,2539.87429549302,0.0,679.2028857933159,0.0023007946103452,0.0,59.07037930263157
7702.0,3066.68211126914,534.0,3006.5350704588564,0.0019879016045384,1.0,59.22647621710527
9399.0,12530.164851370677,56.0,7482.393837371146,0.0034104338539813995,0.0,58.38071515570175
38682.0,12530.164851370677,0.0,263.1426330364929,0.0004883803869951,0.6,59.52138422149123
32337.0,7551.25736437436,32.0,5978.791748007082,0.0039066281854154,0.0,61.00516590131579
29074.0,7527.55015857297,0.0,104.15730908544867,0.0010930954380096,0.0,61.7307432872807
29445.0,2048.27012376988,3.0,89.37990515970955,0.0005192526234221,0.0,61.86194814372806
8022.0,2204.45393179364,332.0,6856.445923759349,0.0041293497941919,1.0,61.86194814372806
19928.0,3679.99361795888,9.0,4357.671789214415,0.0021500068302657,0.0,60.88816088596491
11508.0,9164.28303389406,0.0,7569.506842717026,0.0035183430555811,0.0,59.37867494517544
16063.0,5975.39542058983,921.0,2846.7343709433944,0.0032181452040384,0.0,58.428130392543856
19167.0,1120.03043024841,455.6,8223.997706769173,0.0024064530234046,2.0,58.54771156140351
35863.0,7576.39521131509,4.0,2012.950129323005,0.0019241311903837,0.6,58.82498719517544
1324.0,3491.13290233726,413.0,5871.390280279728,0.00323756086132826,0.0,59.29431166666666
22350.0,12174.6912058822,494.0,10612.905766205498,0.0018680445471101,0.0,60.10449023903509
29633.0,8788.57293839632,2.0,1884.0214971303592,0.0004377827305072,0.0,60.61339811403509
13180.0,7450.99467695185,829.0,1878.169059159308,0.0021965340568151,0.0,58.78083658333334
6913.0,8510.85494008168,218.0,3870.856620431676,0.0011708682281726,0.0,58.39236350877193
11178.0,10309.3936829983,848.0,1979.4115779550104,0.0022978654840722,0.0,57.770214377192985
11437.0,6555.29298679229,1496.0,3376.47250361444,0.00403326985729944,0.0,56.63352656140351
6836.0,4618.12357081948,0.0,1099.516815001589,0.0016376062856554,0.0,57.399726666666666
16469.0,6646.90953017427,30.0,3598.300115549788,0.0046329261244763,1.0,57.14664510526316
35004.0,3449.47223535273,0.0,488.6942080552855,0.0006413231159556,0.0,57.42558587938597
1034.0,4598.08114231461,348.0,13665.499227572684,0.0029904478577275,1.0,57.91996923026316
551.0,5499.69408655639,712.0,990.1561837330956,0.0029540570882632,0.0,57.97014920614036
14713.0,3620.4624545838,43.0,77.052524262322,0.00222876640620932,0.0,58.87063295175439
725.0,3260.19736574201,41.0,2347.1169208542733,0.0006627324231715,0.0,58.79265944517544
35979.0,9846.19287090576,1.0,1035.196550009876,0.0023951088173512,0.0,59.00422307017544
16712.0,2657.87999126739,98.0,8181.079551655488,0.0037734586040028,1.0,58.08721611622807
10357.0,10357.5527458713,1898.0,3019.8738620848626,0.0077203963903805,0.0,56.79404035307018
7529.0,5385.3483374104,753.0,2399.0169437898,0.0022684305490018,0.0,56.70636613596491
6891.0,7726.85685683221,525.0,3033.790176524759,0.0063977092143898,0.0,56.56648961842106
29890.0,1344.52858169914,105.0,5137.47322153262,0.0029786861815615,0.0,58.49396447149123
15103.0,5984.52299349264,531.0,9331.857870340478,0.0026577179231414,0.0,60.26354327192983
15001.0,3711.75232275627,796.0,2551.8078686906224,0.0022808402412782,0.4,61.57726013596491
34982.0,4339.11280129177,788.0,250.52818345446124,0.00564728996084866,1.0,61.666999660087725
30711.0,2393.23698725051,2034.0,10151.545269882572,0.0020587224002348,0.0,61.70496058333333
34563.0,2175.19348023578,181.0,1022.149239421496,0.0010233425690007,0.0,60.76194451535088
18971.0,10976.5661097304,1.0,83.1662451782415,0.0033207923963062,0.0,60.931750254385975
7865.0,954.850623878168,389.0,8776.53777506962,0.0037491675792551,0.0,60.33891311622806
34995.0,4854.46151993797,0.0,235.28713782121048,0.0011220946694815,0.0,60.36305141885965
23439.0,9611.97922878114,5.0,154.5513747939055,0.0004265337464779,0.0,61.29987715350877
36029.0,4337.22944540569,0.0,1606.0717801947014,0.0006317276058402,0.0,60.25857492982456
25729.0,10956.2895265656,1424.0,832.2596002675762,0.0074208209956055,0.0,60.09097633991228
37182.0,6473.03193637574,607.0,174.96055584813806,0.0032487331311415,0.0,59.890498427631584
2625.0,11755.3479631759,10.0,1215.669441086803,0.0005359441137263,0.0,60.03796124122807
24656.0,9344.95913360395,21.0,441.11772966588745,0.0004441858476016,0.0,59.97405019736841
20204.0,2117.31171023021,944.2,10385.892561189983,0.0060140865950147,1.2,60.07059384429824
20249.0,2553.44846888501,811.6,9247.58915324575,0.0071606532070657,0.0,59.96437828508772
33645.0,2951.36247872557,0.0,190.0887905016063,0.0009447515754247,0.0,59.36854344298246
30002.0,773.4280594104748,757.0,2419.852847307964,0.0040881593560174,0.0,59.78588192324561
8708.0,4209.81531125083,1230.0,2380.008684784264,0.002013717561565,1.0,59.74586267763159
35707.0,10177.1874314814,140.0,340.8261293035966,0.0082118330146698,0.0,60.40114462061405
31610.0,4115.91406391378,0.0,2760.6976697757227,0.0054891507602217,0.0,61.22922839473684
12995.0,6095.86395206127,1487.4,2504.782949407257,0.0038768210880671,0.0,59.46791469078948
735.0,2021.63112751658,30.0,8727.79749061212,0.0018391608876489,0.0,59.802618861842106
6516.0,4839.51476289624,1131.0,256.16541830988825,0.0026355575893529,0.0,57.9292018618421
17932.0,2083.26327144303,209.0,553.369182131899,0.004750614274112599,0.0,57.03949962061404
1671.0,1866.64756453651,315.2,2535.151544799349,0.000843584549958,0.0,57.43914523245614
31696.0,12530.164851370677,0.0,450.0951425265047,0.0006103361959767,0.0,58.804991649122805
2636.0,11750.1710501702,0.0,627.3000152320448,0.0010017477756901,0.0,60.02066101754385
30139.0,8597.09651817947,0.0,1117.087138795547,0.0003692745493765669,0.0,59.41657472587719
26444.0,773.4280594104748,561.0,1901.3127726818896,0.0015143081622352,0.0,57.907547730263154
11238.0,9527.0595237406,208.0,3098.9296665045304,0.0032901737769889,0.0,56.74280096710526
23976.0,3767.59662185462,10.0,248.75835684183733,0.0018334128585523,1.0,57.709099986842105
13597.0,6370.20879309178,54.0,3971.7202999148617,0.0029998710364091,0.0,57.17793805263158
609.0,1461.64278348406,107.0,6991.672222729763,0.002840945287297,0.0,58.98758316447369
27903.0,2819.37825406369,734.0,11848.152034295825,0.0029089671182514,0.8,58.16328012719298
25982.0,3772.21529267638,59.0,273.47384603956164,0.004256157895817779,0.0,58.24404706359649
11592.0,9351.67438335712,325.0,4115.159460399804,0.0066200807700807,0.0,58.41721220394737
27980.0,2452.368832692,52.0,7818.919575829433,0.0027637512154842,2.0,58.55098349342106
30098.0,773.4280594104748,135.0,4449.871109375381,0.0019217741834888801,0.0,59.855252813596486
9060.0,4719.25174037218,788.0,7374.14978640151,0.0036316775425065,0.0,59.05311765570175
25247.0,5557.31383705771,40.0,570.5637380313353,0.0034458109346924,0.0,59.51570355263159
9364.0,8289.74923412789,827.6,8152.448906241688,0.0029514507812036196,0.0,59.00678976754386
27922.0,2732.66907660131,301.0,10975.234185435289,0.0019005408638414,0.8,57.40190834868421
5021.0,3351.75564888421,0.0,4051.4479202698217,0.0020667996495073,0.0,57.93337384649123
31778.0,1787.52548648637,139.0,5031.298647018743,0.0068137157351822,2.0,59.11116309868421
18619.0,1162.54443274042,2065.0,582.6597817575296,0.0028848655392375,0.0,59.78981976096492
32199.0,2051.62873962903,0.0,2242.660298118039,0.0036039159186970196,0.0,61.86194814372806
324.0,6809.19883525815,13.0,277.00475633401715,0.0003692745493765669,0.0,60.64209610307018
5116.0,2933.27217192877,118.0,2458.580493010641,0.0032817071625543,0.0,60.37604716447368
20719.0,1121.81945324778,242.0,305.34486241045266,0.0013130983942481,0.0,59.95787632894737
38441.0,9759.17451064906,0.0,113.322985466315,0.0008134281013842,1.0,59.76112800438597
11847.0,8336.43669269027,61.0,2450.27694386662,0.00225309633285374,0.0,59.466794675438585
21070.0,5152.8775496061,81.0,1750.50946252094,0.001066126046421,0.0,58.84991787938596
19646.0,1694.86387824795,2361.0,12330.619657612442,0.0044503802713711,0.0,59.03686813815789
954.0,3256.19866775355,1103.0,11099.777455616544,0.0075360602772592,0.0,58.15997757017544
6481.0,4872.19561686211,328.0,657.813103710016,0.0004686075369637,0.0,57.72355230043859
16419.0,3221.39650303349,719.0,3077.985270700044,0.0031698994086156,0.6,57.61013094736842
23592.0,1660.67109981779,268.0,2043.933675226035,0.0017017441720243,0.0,58.558713350877184
13487.0,5557.7241319241,285.0,1620.0911600429376,0.0066957871483916,0.0,57.86032290570176
23307.0,6768.11066248745,15.0,292.9021485613393,0.0010628088418404,0.0,59.1487578114035
30607.0,7995.45363004895,6.0,546.7896649348969,0.0012758919112147,1.0,58.89666989692982
9221.0,773.4280594104748,968.4,10957.843723116355,0.00391050949610762,0.0,58.075479111842114
14284.0,9532.68142209297,549.0,1919.7974685637248,0.0066436304848656,0.0,57.68035944517544
6040.0,5972.63599572013,109.0,100.05520453434292,0.0046987574784505,0.0,56.95400590350877
34559.0,773.4280594104748,19.0,866.1059754326695,0.0016880389108965,0.0,57.14340412061403
8226.0,1651.67066698353,1319.0,9423.757796526488,0.0046633380507891,1.2,57.21633503289473
1617.0,1292.79737976818,1975.0,8392.928596217664,0.0006467079948489,1.0,56.95306695175439
34274.0,1787.94803028666,0.0,678.0995049684705,0.0011552764627111,0.0,56.62428576315789
31744.0,11597.8301153162,12.0,836.7107458841381,0.0004524375376241,0.0,57.66307985307017
71.0,5375.89387354616,64.0,80.02358851502066,0.0036601600938648135,0.0,56.993025807017546
9419.0,11830.0193488122,1136.0,7786.677372050263,0.0037305343485553007,0.0,57.348865203947376
17051.0,2479.64957122267,93.0,4737.082754606919,0.0060972514933835,1.0,56.751420453947375
4456.0,3742.93207643476,71.0,1598.5437043258476,0.0005503078411963,0.0,56.081564682741224
32147.0,2646.84758466512,48.0,5541.55070443591,0.0026937306923045,0.0,57.228477684210525
4501.0,4195.1942457775,22.0,2773.4785111837123,0.0064091329200956,0.0,58.17139693421052
32043.0,8100.81998006924,584.0,3057.8993694968776,0.0038238506883453,0.0,60.88980528728069
29309.0,9076.12553293261,2.0,77.052524262322,0.0004616135409333,1.0,61.86194814372806
25305.0,8333.76127319472,107.0,461.1924089804895,0.0005104616442715,0.0,61.32845823026316
10099.0,10763.3630618362,576.0,14160.58161327814,0.00309471454129738,0.0,60.64234486403508
15932.0,7387.85473904187,0.0,1823.9055296511133,0.0003692745493765669,0.0,60.138855357456144
2886.0,11664.5255486785,415.0,1669.7171681637274,0.00064595620697746,0.0,58.69094973684211
19385.0,1124.62557553367,437.0,11305.202852381379,0.0046200557196059,1.0,58.77098006140351
37458.0,2851.05024199182,0.0,144.1201673618044,0.0020172798047231,0.0,60.71749872149123
8481.0,3303.91144126969,0.0,2482.5410431664923,0.0014634669570211,0.0,60.44163667324561
25726.0,11244.4693336522,616.4,933.9406847002634,0.0044449895423638195,0.0,60.60456339254387
24220.0,1049.59322760263,55.0,1790.261662901088,0.0024677654998336,2.0,60.47182507894737
12575.0,10870.3770968176,733.0,1668.0485075561005,0.0038748799707704,2.0,58.92870579605264
37588.0,5138.28006785808,1.0,240.69751517996528,0.0027209304403499,0.0,59.514377758771936
32235.0,4730.49238560581,0.0,257.9613064411336,0.0084075430742221,0.0,60.18560930921053
4742.0,11492.4537550313,0.0,77.052524262322,0.0006740836224628,0.0,60.5086388004386
25867.0,4015.08978543094,782.4,291.23792395896714,0.0032533418408452,0.0,61.86194814372806
19133.0,1928.27506920263,367.0,10318.273917641016,0.0042281608468283,0.0,61.07218758552632
34461.0,6064.65310863969,793.0,4310.375637443852,0.0075899366681608,0.0,60.664786111842105
5035.0,4191.89758616728,29.0,1452.5851226265652,0.0021364036204436,2.0,61.22079341008772
9404.0,12400.6050077745,67.0,4392.5249101016125,0.0040077829290587,0.0,59.34449626315789
31263.0,2766.50361715004,0.0,2598.0199006752227,0.0012348061917203,0.0,59.79944202850878
35052.0,5522.19497401941,0.0,346.47618135483765,0.0005774242906867,0.0,60.27799300657895
14527.0,7462.25420292921,2191.0,8315.239750388528,0.0031015777467102,0.0,58.59175847807017
17966.0,1907.66582466114,159.0,567.1755955943595,0.00373789181737,1.0,59.40563053289474
32413.0,6703.27548204518,1.0,1805.3974564248497,0.0006861807623194,0.0,59.82373324122807
25430.0,10797.810363218,1199.0,3468.5392173758214,0.0040648296474049,0.0,59.11159270833333
3075.0,5659.79176393267,340.0,598.7138448044552,0.0018260347993287,0.0,59.481373357456135
33575.0,7035.51891121817,30.0,318.51859884259204,0.0012721003153722,0.0,59.06370616885965
6182.0,3944.39368429097,366.0,843.8191107965637,0.0011866385211264,2.0,57.70506672807018
1158.0,3839.25002680083,0.0,2457.7035614315737,0.0005827680730876,0.2,58.15702811403509
12173.0,9642.50427935581,1527.0,6581.66977380369,0.0068289864160563,2.0,57.95063141008772
4033.0,1598.82165819389,754.0,10601.73999023041,0.0022892415486782,0.0,58.08940198903509
35322.0,4533.07768058053,779.0,431.3878706718265,0.0081108502343526,0.0,58.27493769517544
12030.0,7773.40908583058,78.0,8638.292855028758,0.00402569854050258,0.0,58.14273064473684
28495.0,11882.8374711492,474.0,247.26458674513057,0.0055673652436883,0.0,58.96256329166666
21863.0,1288.38883625126,0.0,77.052524262322,0.0005207936964727,0.0,59.221764910087714
11626.0,10065.5929874284,613.0,1849.5674996306248,0.0056545812989457,1.0,58.66038480482456
2280.0,2298.23195656117,830.0,6393.99172949525,0.0017217777314246,0.0,58.72447476315789
2815.0,850.319238823861,28.0,1562.136867492589,0.0017056711320259,0.0,58.225800258771926
29502.0,1816.19014173491,121.0,96.7948688024888,0.0020955321543631,0.6,58.47662051315789
30129.0,4190.00788780768,125.0,1108.6595307482985,0.0083692851686597,0.0,59.14808008552632
3511.0,2279.63528973827,87.4,3908.244544995488,0.0033074108304235,0.0,58.867669526315794
21986.0,9475.54283003113,98.0,1894.943120484325,0.0021457112354686,0.0,58.69520747149123
10370.0,10227.7243990612,1068.6,6196.082298146179,0.0048270843030862,0.0,57.58012575438597
24916.0,11803.4153138179,63.0,1310.946742529468,0.005170063467274,0.0,57.08911222807018
1792.0,2056.05564893088,220.4,4111.6061120589675,0.0028200372647291,0.0,56.64915680921053
12777.0,10134.2359534416,30.0,769.2542553836876,0.0026140431524036,0.0,56.081564682741224
25899.0,4719.79505054878,77.0,299.0292940483035,0.0015816060975917,0.0,56.9981011754386
6226.0,3309.2784197407,1157.0,3508.083972744874,0.0034935014347541,1.0,56.96583198903508
3932.0,1517.36940917516,777.2,7305.297682916978,0.0014918855726923,1.4,57.32193067763159
33544.0,4290.90974534793,0.0,246.48556725140412,0.0004726223926645,0.0,58.314906328947366
18526.0,6906.80851138883,0.0,697.3305019500673,0.0009645883588532,2.0,58.08936642105263
1044.0,3783.79034702353,15.0,6958.242476814775,0.0031141258769114,0.0,58.39497222149123
14681.0,5302.77550338381,1521.0,629.3787731923525,0.00280587756885716,0.0,59.65811152192982
15422.0,4328.06644277848,994.0,8891.89268018851,0.0034969058634292,0.4,58.69533663377193
10991.0,10145.9846450568,429.8,1792.0115605201263,0.00283934899224676,0.0,57.77026155043859
38827.0,11713.2079509416,49.0,158.11303784854368,0.0020230794980823598,1.0,59.81687302631581
5479.0,8223.73679679008,109.0,77.052524262322,0.0035235375544633,0.0,59.59473399780702
34538.0,1639.1088599143,963.0,882.1146178739514,0.0009656848418766,1.0,60.92734906578947
25050.0,8254.34074448687,756.0,8945.922858143671,0.0030015757330885,1.0,61.04632439692983
218.0,6308.21574102435,18.0,77.052524262322,0.0003932330045086,0.0,59.38453517324562
37357.0,4782.46411201981,18.0,205.48814439184653,0.0004702004470975,0.0,59.81330473026314
19977.0,2381.06321509817,489.0,4743.315087337822,0.0022400828573686,0.0,59.67768336842106
20868.0,4670.37390959029,43.0,1591.1042621942515,0.0019246018789421,0.0,59.26029449122807
11750.0,10136.4830944966,17.0,9687.81577784817,0.001315261962891,0.0,58.99966585526315
27467.0,2089.90142028819,776.0,3072.459291968167,0.003553189221326,1.0,57.43974945833333
21611.0,4224.44644095042,9.0,77.052524262322,0.001195914771432,0.0,57.51437108552632
24610.0,1935.7112295691,205.0,2051.274322438941,0.0022217920710138,0.0,57.81461751096491
28846.0,6471.04765153476,14.0,94.0186848418064,0.000382149682234,0.0,58.972057901315786
24722.0,9792.32683750582,198.0,8077.481192998568,0.0085459762225628,0.0,59.20001396052631
30246.0,5814.76216304627,12.0,1409.2916373978044,0.0052553828593296,0.0,59.82953383114035
33264.0,12530.164851370677,30.0,362.5547962671242,0.0078362289905977,0.0,61.80107945614036
36756.0,7751.33899758626,27.0,593.9014624295012,0.0043772754167863,0.0,61.21595175877192
31085.0,3232.00362859911,155.0,1213.054555995088,0.0008311013405867,0.0,61.277010486842094
9739.0,10722.8482092026,2067.0,13193.110206405092,0.0030074163649753,2.0,60.3547220635965
1688.0,1133.76683493923,989.0,4879.486244726158,0.0019251468432926,0.0,58.36005305921053
27139.0,3857.14911909784,198.0,4204.65474655252,0.0032686077516328,2.0,57.83707627412281
37231.0,7609.81566201835,13.0,131.99080095091998,0.001066687135789,0.0,58.14458576754385
34732.0,3137.4938632671,3.0,1115.6926801825691,0.0006116617974012,0.0,58.661754440789466
31895.0,962.597438875154,235.0,4051.243934453867,0.0034699710330212,0.0,60.22253435526317
11959.0,9519.95964568022,305.0,9843.30339713242,0.0021628672159208,0.0,59.7955439495614
36806.0,8992.66083149469,0.0,730.2123560645327,0.0005925880529413,0.0,59.875464883771926
17127.0,3531.60681205123,0.0,2700.635608107359,0.0021511988530672,0.0,59.838594532894746
6238.0,6321.75312281528,0.0,197.4525946017937,0.0005433899744796,0.0,57.62652155482456
27709.0,1074.96169248733,1455.0,2621.421678252725,0.0039372224171467,0.0,57.400692482456144
